product_name,category,price,stock_quantity,description,prescription_required,brand_name,form,sku,image_url
Paracetamol 20mg Capsule,Antidiabetics,41.55,473,Paracetamol 20mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,LifeLine,Capsule,SKU-06923,https://example.com/product/6923.png
Vitamin B12 100mg Syrup,Antidiabetics,25.99,157,Vitamin B12 100mg Syrup used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06924,https://example.com/product/6924.png
Omeprazole 100mg Tablet,Antibiotics,29.82,401,Omeprazole 100mg Tablet used for antibiotics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-06925,https://example.com/product/6925.png
Amoxicillin 400mg Capsule,Supplements,36.3,86,Amoxicillin 400mg Capsule used for supplements related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-06926,https://example.com/product/6926.png
Cetirizine 200mg Syrup,Antihypertensives,21.32,15,Cetirizine 200mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06927,https://example.com/product/6927.png
Atorvastatin 200mg Capsule,Respiratory,40.18,354,Atorvastatin 200mg Capsule used for respiratory related conditions. Use as directed by physician.,False,MediCare,Capsule,SKU-06928,https://example.com/product/6928.png
Vitamin D 20mg Injection,Analgesics,23.84,178,Vitamin D 20mg Injection used for analgesics related conditions. Use as directed by physician.,False,HealthPlus,Injection,SKU-06929,https://example.com/product/6929.png
Salbutamol 100mg Syrup,Antihypertensives,26.62,21,Salbutamol 100mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-06930,https://example.com/product/6930.png
Omeprazole 10mg Syrup,Antihypertensives,45.41,322,Omeprazole 10mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-06931,https://example.com/product/6931.png
Amoxicillin 100mg Injection,Antibiotics,37.5,289,Amoxicillin 100mg Injection used for antibiotics related conditions. Use as directed by physician.,True,HealthPlus,Injection,SKU-06932,https://example.com/product/6932.png
Vitamin B12 10mg Tablet,Respiratory,36.26,65,Vitamin B12 10mg Tablet used for respiratory related conditions. Use as directed by physician.,True,MediCare,Tablet,SKU-06933,https://example.com/product/6933.png
Amoxicillin 20mg Injection,Supplements,18.25,85,Amoxicillin 20mg Injection used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Injection,SKU-06934,https://example.com/product/6934.png
Paracetamol 500mg Syrup,Analgesics,8.98,469,Paracetamol 500mg Syrup used for analgesics related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06935,https://example.com/product/6935.png
Salbutamol 100mg Syrup,Supplements,22.54,497,Salbutamol 100mg Syrup used for supplements related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-06936,https://example.com/product/6936.png
Atorvastatin 500mg Injection,Antihypertensives,21.15,404,Atorvastatin 500mg Injection used for antihypertensives related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-06937,https://example.com/product/6937.png
Omeprazole 200mg Tablet,Analgesics,9.15,451,Omeprazole 200mg Tablet used for analgesics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-06938,https://example.com/product/6938.png
Vitamin D 20mg Tablet,Supplements,31.33,30,Vitamin D 20mg Tablet used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Tablet,SKU-06939,https://example.com/product/6939.png
Atorvastatin 100mg Tablet,Analgesics,29.2,452,Atorvastatin 100mg Tablet used for analgesics related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-06940,https://example.com/product/6940.png
Paracetamol 200mg Capsule,Antibiotics,17.89,355,Paracetamol 200mg Capsule used for antibiotics related conditions. Use as directed by physician.,True,HealthPlus,Capsule,SKU-06941,https://example.com/product/6941.png
Omeprazole 10mg Capsule,Antibiotics,17.42,255,Omeprazole 10mg Capsule used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-06942,https://example.com/product/6942.png
Ibuprofen 100mg Syrup,Respiratory,8.47,309,Ibuprofen 100mg Syrup used for respiratory related conditions. Use as directed by physician.,False,LifeLine,Syrup,SKU-06943,https://example.com/product/6943.png
Paracetamol 20mg Injection,Antibiotics,48.54,425,Paracetamol 20mg Injection used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-06944,https://example.com/product/6944.png
Paracetamol 10mg Injection,Analgesics,22.03,275,Paracetamol 10mg Injection used for analgesics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-06945,https://example.com/product/6945.png
Amoxicillin 20mg Capsule,Supplements,13.77,448,Amoxicillin 20mg Capsule used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Capsule,SKU-06946,https://example.com/product/6946.png
Vitamin B12 10mg Injection,Antidiabetics,10.15,115,Vitamin B12 10mg Injection used for antidiabetics related conditions. Use as directed by physician.,True,MediCare,Injection,SKU-06947,https://example.com/product/6947.png
Salbutamol 400mg Injection,Supplements,32.95,367,Salbutamol 400mg Injection used for supplements related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-06948,https://example.com/product/6948.png
Omeprazole 10mg Syrup,Respiratory,14.62,430,Omeprazole 10mg Syrup used for respiratory related conditions. Use as directed by physician.,True,LifeLine,Syrup,SKU-06949,https://example.com/product/6949.png
Atorvastatin 400mg Syrup,Antihypertensives,12.18,277,Atorvastatin 400mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-06950,https://example.com/product/6950.png
Atorvastatin 500mg Capsule,Analgesics,42.47,50,Atorvastatin 500mg Capsule used for analgesics related conditions. Use as directed by physician.,False,LifeLine,Capsule,SKU-06951,https://example.com/product/6951.png
Salbutamol 20mg Tablet,Antibiotics,16.62,159,Salbutamol 20mg Tablet used for antibiotics related conditions. Use as directed by physician.,True,MediCare,Tablet,SKU-06952,https://example.com/product/6952.png
Paracetamol 20mg Tablet,Supplements,9.17,442,Paracetamol 20mg Tablet used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Tablet,SKU-06953,https://example.com/product/6953.png
Salbutamol 400mg Tablet,Antibiotics,6.62,308,Salbutamol 400mg Tablet used for antibiotics related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-06954,https://example.com/product/6954.png
Amoxicillin 400mg Tablet,Supplements,7.78,171,Amoxicillin 400mg Tablet used for supplements related conditions. Use as directed by physician.,True,LifeLine,Tablet,SKU-06955,https://example.com/product/6955.png
Salbutamol 500mg Syrup,Supplements,40.3,326,Salbutamol 500mg Syrup used for supplements related conditions. Use as directed by physician.,True,LifeLine,Syrup,SKU-06956,https://example.com/product/6956.png
Cetirizine 100mg Tablet,Supplements,49.85,437,Cetirizine 100mg Tablet used for supplements related conditions. Use as directed by physician.,False,MediCare,Tablet,SKU-06957,https://example.com/product/6957.png
Amoxicillin 500mg Capsule,Antidiabetics,24.71,97,Amoxicillin 500mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,LifeLine,Capsule,SKU-06958,https://example.com/product/6958.png
Amoxicillin 10mg Capsule,Antidiabetics,33.13,473,Amoxicillin 10mg Capsule used for antidiabetics related conditions. Use as directed by physician.,True,PharmaNova,Capsule,SKU-06959,https://example.com/product/6959.png
Cetirizine 100mg Injection,Supplements,44.08,358,Cetirizine 100mg Injection used for supplements related conditions. Use as directed by physician.,True,LifeLine,Injection,SKU-06960,https://example.com/product/6960.png
Metformin 100mg Syrup,Analgesics,10.77,154,Metformin 100mg Syrup used for analgesics related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06961,https://example.com/product/6961.png
Omeprazole 20mg Capsule,Antibiotics,31.71,151,Omeprazole 20mg Capsule used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Capsule,SKU-06962,https://example.com/product/6962.png
Metformin 100mg Capsule,Respiratory,28.09,63,Metformin 100mg Capsule used for respiratory related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-06963,https://example.com/product/6963.png
Vitamin B12 20mg Injection,Respiratory,14.38,301,Vitamin B12 20mg Injection used for respiratory related conditions. Use as directed by physician.,False,MediCare,Injection,SKU-06964,https://example.com/product/6964.png
Cetirizine 10mg Syrup,Antibiotics,12.27,268,Cetirizine 10mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,HealthPlus,Syrup,SKU-06965,https://example.com/product/6965.png
Ibuprofen 20mg Syrup,Supplements,49.72,300,Ibuprofen 20mg Syrup used for supplements related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06966,https://example.com/product/6966.png
Paracetamol 500mg Capsule,Supplements,25.58,94,Paracetamol 500mg Capsule used for supplements related conditions. Use as directed by physician.,False,MediCare,Capsule,SKU-06967,https://example.com/product/6967.png
Omeprazole 500mg Syrup,Antihypertensives,19.81,408,Omeprazole 500mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06968,https://example.com/product/6968.png
Amoxicillin 400mg Syrup,Antibiotics,43.18,6,Amoxicillin 400mg Syrup used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-06969,https://example.com/product/6969.png
Salbutamol 500mg Syrup,Supplements,37.69,30,Salbutamol 500mg Syrup used for supplements related conditions. Use as directed by physician.,False,LifeLine,Syrup,SKU-06970,https://example.com/product/6970.png
Amoxicillin 200mg Tablet,Antihypertensives,11.69,102,Amoxicillin 200mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-06971,https://example.com/product/6971.png
Ibuprofen 20mg Syrup,Respiratory,30.57,372,Ibuprofen 20mg Syrup used for respiratory related conditions. Use as directed by physician.,True,MediCare,Syrup,SKU-06972,https://example.com/product/6972.png
Cetirizine 100mg Capsule,Antibiotics,4.12,378,Cetirizine 100mg Capsule used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Capsule,SKU-06973,https://example.com/product/6973.png
Amoxicillin 400mg Injection,Supplements,46.22,129,Amoxicillin 400mg Injection used for supplements related conditions. Use as directed by physician.,False,HealthPlus,Injection,SKU-06974,https://example.com/product/6974.png
Metformin 10mg Syrup,Antihypertensives,14.59,236,Metformin 10mg Syrup used for antihypertensives related conditions. Use as directed by physician.,True,PharmaNova,Syrup,SKU-06975,https://example.com/product/6975.png
Cetirizine 200mg Injection,Analgesics,37.6,448,Cetirizine 200mg Injection used for analgesics related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-06976,https://example.com/product/6976.png
Paracetamol 100mg Tablet,Antihypertensives,18.62,269,Paracetamol 100mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-06977,https://example.com/product/6977.png
Vitamin B12 400mg Syrup,Respiratory,34.7,42,Vitamin B12 400mg Syrup used for respiratory related conditions. Use as directed by physician.,False,LifeLine,Syrup,SKU-06978,https://example.com/product/6978.png
Vitamin B12 200mg Syrup,Analgesics,12.38,362,Vitamin B12 200mg Syrup used for analgesics related conditions. Use as directed by physician.,True,LifeLine,Syrup,SKU-06979,https://example.com/product/6979.png
Vitamin B12 400mg Injection,Antibiotics,23.02,16,Vitamin B12 400mg Injection used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-06980,https://example.com/product/6980.png
Metformin 10mg Injection,Antibiotics,23.92,484,Metformin 10mg Injection used for antibiotics related conditions. Use as directed by physician.,True,PharmaNova,Injection,SKU-06981,https://example.com/product/6981.png
Atorvastatin 10mg Injection,Analgesics,34.41,44,Atorvastatin 10mg Injection used for analgesics related conditions. Use as directed by physician.,False,PharmaNova,Injection,SKU-06982,https://example.com/product/6982.png
Vitamin B12 20mg Capsule,Analgesics,22.06,94,Vitamin B12 20mg Capsule used for analgesics related conditions. Use as directed by physician.,True,MediCare,Capsule,SKU-06983,https://example.com/product/6983.png
Metformin 500mg Tablet,Antihypertensives,22.68,416,Metformin 500mg Tablet used for antihypertensives related conditions. Use as directed by physician.,True,HealthPlus,Tablet,SKU-06984,https://example.com/product/6984.png
Vitamin B12 500mg Tablet,Supplements,30.37,419,Vitamin B12 500mg Tablet used for supplements related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-06985,https://example.com/product/6985.png
Atorvastatin 10mg Tablet,Analgesics,26.49,403,Atorvastatin 10mg Tablet used for analgesics related conditions. Use as directed by physician.,True,PharmaNova,Tablet,SKU-06986,https://example.com/product/6986.png
Salbutamol 400mg Capsule,Antibiotics,15.7,333,Salbutamol 400mg Capsule used for antibiotics related conditions. Use as directed by physician.,True,HealthPlus,Capsule,SKU-06987,https://example.com/product/6987.png
Vitamin B12 100mg Capsule,Antihypertensives,30.12,389,Vitamin B12 100mg Capsule used for antihypertensives related conditions. Use as directed by physician.,True,PharmaNova,Capsule,SKU-06988,https://example.com/product/6988.png
